# time(s), pre_rot_eig1, pre_rot_eig2, pre_rot_eig3, pre_trans_eig1, pre_trans_eig2, pre_trans_eig3, post_rot_eig1, post_rot_eig2, post_rot_eig3, post_trans_eig1, post_trans_eig2, post_trans_eig3, cam_used[0], cam_used[1], level0_avg_total_rows
1618223076.708611727, 0.000000245, 0.000000281, 0.000000312, 0.000001363, 0.000001607, 0.000002312, 0.000000245, 0.000000281, 0.000000312, 0.000001363, 0.000001607, 0.000002312, 1, 1, 199.000000000
1618223076.741944790, 0.000000156, 0.000000235, 0.000000380, 0.000001537, 0.000001685, 0.000002421, 0.000000156, 0.000000235, 0.000000380, 0.000001537, 0.000001685, 0.000002421, 1, 1, 175.000000000
1618223076.808610439, 0.000000047, 0.000000082, 0.000000090, 0.000000831, 0.000001046, 0.000001739, 0.000000047, 0.000000082, 0.000000090, 0.000000831, 0.000001046, 0.000001739, 1, 1, 173.000000000
1618223076.841943502, 0.000000141, 0.000000226, 0.000000347, 0.000001120, 0.000001216, 0.000001884, 0.000000141, 0.000000226, 0.000000347, 0.000001120, 0.000001216, 0.000001884, 1, 1, 168.000000000
1618223076.875276327, 0.000000103, 0.000000135, 0.000000200, 0.000001372, 0.000001621, 0.000001904, 0.000000103, 0.000000135, 0.000000200, 0.000001372, 0.000001621, 0.000001904, 1, 1, 160.000000000
1618223076.908609390, 0.000000266, 0.000000331, 0.000000374, 0.000001277, 0.000001661, 0.000002343, 0.000000266, 0.000000331, 0.000000374, 0.000001277, 0.000001661, 0.000002343, 1, 1, 146.000000000
1618223076.941942215, 0.000000150, 0.000000266, 0.000000382, 0.000001666, 0.000001819, 0.000002344, 0.000000150, 0.000000266, 0.000000382, 0.000001666, 0.000001819, 0.000002344, 1, 1, 163.000000000
1618223077.041940928, 0.000000038, 0.000000059, 0.000000086, 0.000000533, 0.000001078, 0.000001308, 0.000000038, 0.000000059, 0.000000086, 0.000000533, 0.000001078, 0.000001308, 1, 1, 121.000000000
1618223077.075273752, 0.000000086, 0.000000132, 0.000000194, 0.000000822, 0.000001358, 0.000001566, 0.000000086, 0.000000132, 0.000000194, 0.000000822, 0.000001358, 0.000001566, 1, 1, 168.000000000
1618223077.108606577, 0.000000224, 0.000000285, 0.000000330, 0.000001058, 0.000001276, 0.000001941, 0.000000224, 0.000000285, 0.000000330, 0.000001058, 0.000001276, 0.000001941, 1, 1, 174.000000000
1618223077.141939640, 0.000000175, 0.000000271, 0.000000338, 0.000001403, 0.000001688, 0.000002141, 0.000000175, 0.000000271, 0.000000338, 0.000001403, 0.000001688, 0.000002141, 1, 1, 176.000000000
1618223077.208605289, 0.000000069, 0.000000139, 0.000000154, 0.000001144, 0.000001523, 0.000001817, 0.000000069, 0.000000139, 0.000000154, 0.000001144, 0.000001523, 0.000001817, 1, 1, 123.000000000
1618223077.241938353, 0.000000242, 0.000000331, 0.000000442, 0.000001475, 0.000001509, 0.000002125, 0.000000242, 0.000000331, 0.000000442, 0.000001475, 0.000001509, 0.000002125, 1, 1, 116.000000000
1618223077.275271177, 0.000000140, 0.000000202, 0.000000279, 0.000001934, 0.000002089, 0.000002409, 0.000000140, 0.000000202, 0.000000279, 0.000001934, 0.000002089, 0.000002409, 1, 1, 125.000000000
1618223077.308604240, 0.000000325, 0.000000410, 0.000000550, 0.000001533, 0.000002236, 0.000002834, 0.000000325, 0.000000410, 0.000000550, 0.000001533, 0.000002236, 0.000002834, 1, 1, 123.000000000
1618223077.341937065, 0.000000337, 0.000000373, 0.000000480, 0.000001649, 0.000002411, 0.000002956, 0.000000337, 0.000000373, 0.000000480, 0.000001649, 0.000002411, 0.000002956, 1, 1, 143.000000000
1618223077.408602715, 0.000000082, 0.000000092, 0.000000222, 0.000001114, 0.000001522, 0.000002087, 0.000000082, 0.000000092, 0.000000222, 0.000001114, 0.000001522, 0.000002087, 1, 1, 122.000000000
1618223077.441935778, 0.000000228, 0.000000295, 0.000000371, 0.000001275, 0.000001748, 0.000002297, 0.000000228, 0.000000295, 0.000000371, 0.000001275, 0.000001748, 0.000002297, 1, 1, 151.000000000
1618223077.475268841, 0.000000134, 0.000000204, 0.000000309, 0.000001709, 0.000001986, 0.000002360, 0.000000134, 0.000000204, 0.000000309, 0.000001709, 0.000001986, 0.000002360, 1, 1, 136.000000000
1618223077.508601665, 0.000000282, 0.000000321, 0.000000365, 0.000001441, 0.000002109, 0.000002467, 0.000000282, 0.000000321, 0.000000365, 0.000001441, 0.000002109, 0.000002467, 1, 1, 153.000000000
1618223077.575267553, 0.000000062, 0.000000104, 0.000000155, 0.000001165, 0.000001330, 0.000001885, 0.000000062, 0.000000104, 0.000000155, 0.000001165, 0.000001330, 0.000001885, 1, 1, 143.000000000
1618223077.608600616, 0.000000182, 0.000000290, 0.000000349, 0.000001213, 0.000001470, 0.000001840, 0.000000182, 0.000000290, 0.000000349, 0.000001213, 0.000001470, 0.000001840, 1, 1, 163.000000000
1618223077.641933441, 0.000000242, 0.000000287, 0.000000362, 0.000001382, 0.000001829, 0.000002222, 0.000000242, 0.000000287, 0.000000362, 0.000001382, 0.000001829, 0.000002222, 1, 1, 172.000000000
1618223077.675266504, 0.000000120, 0.000000168, 0.000000225, 0.000001749, 0.000001869, 0.000002071, 0.000000120, 0.000000168, 0.000000225, 0.000001749, 0.000001869, 0.000002071, 1, 1, 183.000000000
1618223077.708599329, 0.000000310, 0.000000329, 0.000000340, 0.000001629, 0.000002083, 0.000002331, 0.000000310, 0.000000329, 0.000000340, 0.000001629, 0.000002083, 0.000002331, 1, 1, 151.000000000
1618223077.775265217, 0.000000060, 0.000000143, 0.000000185, 0.000001183, 0.000001682, 0.000002201, 0.000000060, 0.000000143, 0.000000185, 0.000001183, 0.000001682, 0.000002201, 1, 1, 127.000000000
1618223077.808598280, 0.000000306, 0.000000316, 0.000000535, 0.000001519, 0.000001579, 0.000002479, 0.000000306, 0.000000316, 0.000000535, 0.000001519, 0.000001579, 0.000002479, 1, 1, 128.000000000
1618223077.841931105, 0.000000272, 0.000000364, 0.000000414, 0.000001540, 0.000001965, 0.000002917, 0.000000272, 0.000000364, 0.000000414, 0.000001540, 0.000001965, 0.000002917, 1, 1, 138.000000000
1618223077.875264168, 0.000000122, 0.000000164, 0.000000257, 0.000001770, 0.000002141, 0.000002314, 0.000000122, 0.000000164, 0.000000257, 0.000001770, 0.000002141, 0.000002314, 1, 1, 171.000000000
1618223077.908597231, 0.000000284, 0.000000319, 0.000000433, 0.000001449, 0.000002360, 0.000002568, 0.000000284, 0.000000319, 0.000000433, 0.000001449, 0.000002360, 0.000002568, 1, 1, 136.000000000
1618223077.941930056, 0.000000304, 0.000000364, 0.000000474, 0.000001718, 0.000002474, 0.000002943, 0.000000304, 0.000000364, 0.000000474, 0.000001718, 0.000002474, 0.000002943, 1, 1, 137.000000000
1618223078.008595943, 0.000000091, 0.000000128, 0.000000161, 0.000001640, 0.000001887, 0.000002024, 0.000000091, 0.000000128, 0.000000161, 0.000001640, 0.000001887, 0.000002024, 1, 1, 130.000000000
1618223078.041929007, 0.000000373, 0.000000482, 0.000000655, 0.000001840, 0.000002250, 0.000002464, 0.000000373, 0.000000482, 0.000000655, 0.000001840, 0.000002250, 0.000002464, 1, 1, 135.000000000
1618223078.075261831, 0.000000228, 0.000000271, 0.000000386, 0.000002478, 0.000002610, 0.000003000, 0.000000228, 0.000000271, 0.000000386, 0.000002478, 0.000002610, 0.000003000, 1, 1, 138.000000000
1618223078.108594894, 0.000000359, 0.000000452, 0.000000624, 0.000002194, 0.000003036, 0.000003194, 0.000000359, 0.000000452, 0.000000624, 0.000002194, 0.000003036, 0.000003194, 1, 1, 121.000000000
1618223078.141927719, 0.000000440, 0.000000529, 0.000000719, 0.000002408, 0.000003202, 0.000003725, 0.000000440, 0.000000529, 0.000000719, 0.000002408, 0.000003202, 0.000003725, 1, 1, 123.000000000
1618223078.208593607, 0.000000209, 0.000000211, 0.000000497, 0.000002859, 0.000003029, 0.000003434, 0.000000209, 0.000000211, 0.000000497, 0.000002859, 0.000003029, 0.000003434, 1, 1, 108.000000000
1618223078.241926670, 0.000000509, 0.000000616, 0.000000893, 0.000002844, 0.000003172, 0.000004257, 0.000000509, 0.000000616, 0.000000893, 0.000002844, 0.000003172, 0.000004257, 1, 1, 113.000000000
1618223078.275259733, 0.000000277, 0.000000306, 0.000000598, 0.000003205, 0.000003531, 0.000003877, 0.000000277, 0.000000306, 0.000000598, 0.000003205, 0.000003531, 0.000003877, 1, 1, 117.000000000
1618223078.308592558, 0.000000250, 0.000000309, 0.000000402, 0.000002553, 0.000003098, 0.000004073, 0.000000250, 0.000000309, 0.000000402, 0.000002553, 0.000003098, 0.000004073, 1, 1, 122.000000000
1618223078.341925621, 0.000000252, 0.000000319, 0.000000480, 0.000002089, 0.000002919, 0.000004188, 0.000000252, 0.000000319, 0.000000480, 0.000002089, 0.000002919, 0.000004188, 1, 1, 135.000000000
1618223078.408591509, 0.000000074, 0.000000103, 0.000000210, 0.000001443, 0.000001507, 0.000002622, 0.000000074, 0.000000103, 0.000000210, 0.000001443, 0.000001507, 0.000002622, 1, 1, 145.000000000
1618223078.441926718, 0.000000234, 0.000000352, 0.000000428, 0.000001604, 0.000001785, 0.000003180, 0.000000234, 0.000000352, 0.000000428, 0.000001604, 0.000001785, 0.000003180, 1, 1, 160.000000000
1618223078.475259542, 0.000000219, 0.000000243, 0.000000462, 0.000002023, 0.000002321, 0.000003066, 0.000000219, 0.000000243, 0.000000462, 0.000002023, 0.000002321, 0.000003066, 1, 1, 160.000000000
1618223078.508592606, 0.000000313, 0.000000370, 0.000000520, 0.000002110, 0.000002540, 0.000003583, 0.000000313, 0.000000370, 0.000000520, 0.000002110, 0.000002540, 0.000003583, 1, 1, 174.000000000
1618223078.541925669, 0.000000271, 0.000000443, 0.000000635, 0.000002543, 0.000002589, 0.000004035, 0.000000271, 0.000000443, 0.000000635, 0.000002543, 0.000002589, 0.000004035, 1, 1, 179.000000000
1618223078.608591557, 0.000000131, 0.000000196, 0.000000393, 0.000002216, 0.000002940, 0.000003283, 0.000000131, 0.000000196, 0.000000393, 0.000002216, 0.000002940, 0.000003283, 1, 1, 145.000000000
1618223078.641924620, 0.000000249, 0.000000476, 0.000000842, 0.000002398, 0.000002893, 0.000003828, 0.000000249, 0.000000476, 0.000000842, 0.000002398, 0.000002893, 0.000003828, 1, 1, 128.000000000
1618223078.675257444, 0.000000237, 0.000000260, 0.000000786, 0.000002985, 0.000003122, 0.000003495, 0.000000237, 0.000000260, 0.000000786, 0.000002985, 0.000003122, 0.000003495, 1, 1, 122.000000000
1618223078.708590269, 0.000000145, 0.000000313, 0.000000675, 0.000002487, 0.000003163, 0.000003563, 0.000000145, 0.000000313, 0.000000675, 0.000002487, 0.000003163, 0.000003563, 1, 1, 128.000000000
1618223078.741923332, 0.000000306, 0.000000509, 0.000000664, 0.000002702, 0.000003283, 0.000003902, 0.000000306, 0.000000509, 0.000000664, 0.000002702, 0.000003283, 0.000003902, 1, 1, 150.000000000
1618223078.841922045, 0.000000079, 0.000000121, 0.000000164, 0.000001120, 0.000001873, 0.000001892, 0.000000079, 0.000000121, 0.000000164, 0.000001120, 0.000001873, 0.000001892, 1, 1, 114.000000000
1618223078.875255108, 0.000000113, 0.000000182, 0.000000322, 0.000001468, 0.000001586, 0.000002304, 0.000000113, 0.000000182, 0.000000322, 0.000001468, 0.000001586, 0.000002304, 1, 1, 129.000000000
1618223078.908588171, 0.000000356, 0.000000458, 0.000000641, 0.000002028, 0.000002099, 0.000002334, 0.000000356, 0.000000458, 0.000000641, 0.000002028, 0.000002099, 0.000002334, 1, 1, 127.000000000
1618223078.941920996, 0.000000512, 0.000000604, 0.000000812, 0.000002585, 0.000002816, 0.000002984, 0.000000512, 0.000000604, 0.000000812, 0.000002585, 0.000002816, 0.000002984, 1, 1, 110.000000000
1618223079.008586884, 0.000000121, 0.000000124, 0.000000287, 0.000001667, 0.000002614, 0.000002717, 0.000000121, 0.000000124, 0.000000287, 0.000001667, 0.000002614, 0.000002717, 1, 1, 91.000000000
1618223079.041919947, 0.000000558, 0.000000605, 0.000000738, 0.000002371, 0.000002781, 0.000002959, 0.000000558, 0.000000605, 0.000000738, 0.000002371, 0.000002781, 0.000002959, 1, 1, 111.000000000
1618223079.075252771, 0.000000164, 0.000000185, 0.000000381, 0.000001583, 0.000003052, 0.000003221, 0.000000164, 0.000000185, 0.000000381, 0.000001583, 0.000003052, 0.000003221, 1, 1, 121.000000000
1618223079.108585835, 0.000000352, 0.000000549, 0.000000557, 0.000002231, 0.000002997, 0.000003220, 0.000000352, 0.000000549, 0.000000557, 0.000002231, 0.000002997, 0.000003220, 1, 1, 111.000000000
1618223079.141918659, 0.000000466, 0.000000580, 0.000000990, 0.000003125, 0.000003193, 0.000003406, 0.000000466, 0.000000580, 0.000000990, 0.000003125, 0.000003193, 0.000003406, 1, 1, 104.000000000
1618223079.208584547, 0.000000078, 0.000000101, 0.000000221, 0.000001370, 0.000001832, 0.000002077, 0.000000078, 0.000000101, 0.000000221, 0.000001370, 0.000001832, 0.000002077, 1, 1, 102.000000000
1618223079.241917610, 0.000000426, 0.000000464, 0.000000555, 0.000001688, 0.000002396, 0.000002408, 0.000000426, 0.000000464, 0.000000555, 0.000001688, 0.000002396, 0.000002408, 1, 1, 102.000000000
1618223079.275250673, 0.000000140, 0.000000153, 0.000000278, 0.000001625, 0.000002340, 0.000002556, 0.000000140, 0.000000153, 0.000000278, 0.000001625, 0.000002340, 0.000002556, 1, 1, 116.000000000
1618223079.308583498, 0.000000348, 0.000000493, 0.000000679, 0.000001795, 0.000002656, 0.000003210, 0.000000348, 0.000000493, 0.000000679, 0.000001795, 0.000002656, 0.000003210, 1, 1, 103.000000000
1618223079.341916561, 0.000000673, 0.000000720, 0.000000983, 0.000002773, 0.000003211, 0.000003586, 0.000000673, 0.000000720, 0.000000983, 0.000002773, 0.000003211, 0.000003586, 1, 1, 103.000000000
1618223079.408582449, 0.000000148, 0.000000157, 0.000000254, 0.000001785, 0.000002742, 0.000002939, 0.000000148, 0.000000157, 0.000000254, 0.000001785, 0.000002742, 0.000002939, 1, 1, 85.000000000
1618223079.441915274, 0.000000542, 0.000000671, 0.000000783, 0.000002567, 0.000002924, 0.000003228, 0.000000542, 0.000000671, 0.000000783, 0.000002567, 0.000002924, 0.000003228, 1, 1, 74.000000000
1618223079.475248337, 0.000000209, 0.000000251, 0.000000346, 0.000001677, 0.000003213, 0.000003259, 0.000000209, 0.000000251, 0.000000346, 0.000001677, 0.000003213, 0.000003259, 1, 1, 91.000000000
1618223079.508581161, 0.000000165, 0.000000300, 0.000000440, 0.000001577, 0.000002805, 0.000002996, 0.000000165, 0.000000300, 0.000000440, 0.000001577, 0.000002805, 0.000002996, 1, 1, 103.000000000
1618223079.541914225, 0.000000513, 0.000000638, 0.000000725, 0.000002386, 0.000003345, 0.000003386, 0.000000513, 0.000000638, 0.000000725, 0.000002386, 0.000003345, 0.000003386, 1, 1, 101.000000000
1618223079.608580112, 0.000000085, 0.000000127, 0.000000222, 0.000001865, 0.000001948, 0.000002888, 0.000000085, 0.000000127, 0.000000222, 0.000001865, 0.000001948, 0.000002888, 1, 1, 114.000000000
1618223079.641912937, 0.000000558, 0.000000595, 0.000000624, 0.000002334, 0.000002585, 0.000003364, 0.000000558, 0.000000595, 0.000000624, 0.000002334, 0.000002585, 0.000003364, 1, 1, 106.000000000
1618223079.675246000, 0.000000170, 0.000000203, 0.000000303, 0.000001940, 0.000002733, 0.000003853, 0.000000170, 0.000000203, 0.000000303, 0.000001940, 0.000002733, 0.000003853, 1, 1, 134.000000000
1618223079.708579063, 0.000000211, 0.000000496, 0.000000500, 0.000002275, 0.000003037, 0.000003152, 0.000000211, 0.000000496, 0.000000500, 0.000002275, 0.000003037, 0.000003152, 1, 1, 129.000000000
1618223079.775244951, 0.000000139, 0.000000179, 0.000000266, 0.000002356, 0.000002507, 0.000002813, 0.000000139, 0.000000179, 0.000000266, 0.000002356, 0.000002507, 0.000002813, 1, 1, 104.000000000
1618223079.841910839, 0.000000204, 0.000000329, 0.000000413, 0.000002285, 0.000002469, 0.000002970, 0.000000204, 0.000000329, 0.000000413, 0.000002285, 0.000002469, 0.000002970, 1, 1, 108.000000000
1618223079.875243664, 0.000000202, 0.000000259, 0.000000458, 0.000002676, 0.000002742, 0.000002993, 0.000000202, 0.000000259, 0.000000458, 0.000002676, 0.000002742, 0.000002993, 1, 1, 160.000000000
1618223079.908576727, 0.000000224, 0.000000388, 0.000000450, 0.000002382, 0.000002857, 0.000003471, 0.000000224, 0.000000388, 0.000000450, 0.000002382, 0.000002857, 0.000003471, 1, 1, 164.000000000
1618223079.975242615, 0.000000136, 0.000000172, 0.000000286, 0.000002150, 0.000002720, 0.000003375, 0.000000136, 0.000000172, 0.000000286, 0.000002150, 0.000002720, 0.000003375, 1, 1, 180.000000000
1618223080.008575439, 0.000000216, 0.000000432, 0.000000563, 0.000002404, 0.000002678, 0.000003342, 0.000000216, 0.000000432, 0.000000563, 0.000002404, 0.000002678, 0.000003342, 1, 1, 173.000000000
1618223080.041908503, 0.000000631, 0.000000657, 0.000001143, 0.000003042, 0.000003181, 0.000003585, 0.000000631, 0.000000657, 0.000001143, 0.000003042, 0.000003181, 0.000003585, 1, 1, 143.000000000
1618223080.075241566, 0.000000234, 0.000000267, 0.000000452, 0.000003216, 0.000003749, 0.000004527, 0.000000234, 0.000000267, 0.000000452, 0.000003216, 0.000003749, 0.000004527, 1, 1, 168.000000000
1618223080.108574390, 0.000000261, 0.000000349, 0.000000530, 0.000003270, 0.000003578, 0.000003735, 0.000000261, 0.000000349, 0.000000530, 0.000003270, 0.000003578, 0.000003735, 1, 1, 197.000000000
1618223080.141907454, 0.000000615, 0.000000661, 0.000000735, 0.000003385, 0.000003524, 0.000004240, 0.000000615, 0.000000661, 0.000000735, 0.000003385, 0.000003524, 0.000004240, 1, 1, 159.000000000
1618223080.208573341, 0.000000103, 0.000000221, 0.000000267, 0.000002308, 0.000003202, 0.000004430, 0.000000103, 0.000000221, 0.000000267, 0.000002308, 0.000003202, 0.000004430, 1, 1, 163.000000000
1618223080.241906166, 0.000000601, 0.000000896, 0.000001078, 0.000002634, 0.000003667, 0.000004959, 0.000000601, 0.000000896, 0.000001078, 0.000002634, 0.000003667, 0.000004959, 1, 1, 143.000000000
1618223080.275239229, 0.000000349, 0.000000553, 0.000000713, 0.000003376, 0.000004268, 0.000005303, 0.000000349, 0.000000553, 0.000000713, 0.000003376, 0.000004268, 0.000005303, 1, 1, 181.000000000
1618223080.308572054, 0.000000222, 0.000000352, 0.000000464, 0.000002856, 0.000003314, 0.000004715, 0.000000222, 0.000000352, 0.000000464, 0.000002856, 0.000003314, 0.000004715, 1, 1, 191.000000000
1618223080.341905117, 0.000000605, 0.000000895, 0.000001479, 0.000003371, 0.000003781, 0.000005115, 0.000000605, 0.000000895, 0.000001479, 0.000003371, 0.000003781, 0.000005115, 1, 1, 146.000000000
1618223080.408571005, 0.000000138, 0.000000207, 0.000000252, 0.000002529, 0.000002655, 0.000004481, 0.000000138, 0.000000207, 0.000000252, 0.000002529, 0.000002655, 0.000004481, 1, 1, 122.000000000
1618223080.441904068, 0.000000642, 0.000000787, 0.000000852, 0.000002753, 0.000003274, 0.000005352, 0.000000642, 0.000000787, 0.000000852, 0.000002753, 0.000003274, 0.000005352, 1, 1, 115.000000000
1618223080.475236893, 0.000000416, 0.000000485, 0.000000729, 0.000003466, 0.000004016, 0.000005468, 0.000000416, 0.000000485, 0.000000729, 0.000003466, 0.000004016, 0.000005468, 1, 1, 164.000000000
1618223080.508569956, 0.000000170, 0.000000321, 0.000000362, 0.000002973, 0.000003406, 0.000005431, 0.000000170, 0.000000321, 0.000000362, 0.000002973, 0.000003406, 0.000005431, 1, 1, 153.000000000
1618223080.541902781, 0.000000546, 0.000000724, 0.000001187, 0.000003633, 0.000004182, 0.000006082, 0.000000546, 0.000000724, 0.000001187, 0.000003633, 0.000004182, 0.000006082, 1, 1, 127.000000000
1618223080.608568668, 0.000000091, 0.000000212, 0.000000254, 0.000002158, 0.000002716, 0.000005446, 0.000000091, 0.000000212, 0.000000254, 0.000002158, 0.000002716, 0.000005446, 1, 1, 124.000000000
1618223080.641901731, 0.000000333, 0.000000456, 0.000000923, 0.000002561, 0.000003579, 0.000005794, 0.000000333, 0.000000456, 0.000000923, 0.000002561, 0.000003579, 0.000005794, 1, 1, 105.000000000
1618223080.675234556, 0.000000399, 0.000000498, 0.000000728, 0.000003137, 0.000004030, 0.000006156, 0.000000399, 0.000000498, 0.000000728, 0.000003137, 0.000004030, 0.000006156, 1, 1, 133.000000000
1618223080.708567619, 0.000000155, 0.000000315, 0.000000379, 0.000003059, 0.000003498, 0.000005822, 0.000000155, 0.000000315, 0.000000379, 0.000003059, 0.000003498, 0.000005822, 1, 1, 133.000000000
1618223080.775233507, 0.000000171, 0.000000321, 0.000000397, 0.000002216, 0.000004354, 0.000006474, 0.000000171, 0.000000321, 0.000000397, 0.000002216, 0.000004354, 0.000006474, 1, 1, 120.000000000
1618223080.808566332, 0.000000130, 0.000000301, 0.000000397, 0.000002349, 0.000003512, 0.000005589, 0.000000130, 0.000000301, 0.000000397, 0.000002349, 0.000003512, 0.000005589, 1, 1, 128.000000000
1618223080.841899395, 0.000000397, 0.000000608, 0.000001163, 0.000002601, 0.000004580, 0.000006315, 0.000000397, 0.000000608, 0.000001163, 0.000002601, 0.000004580, 0.000006315, 1, 1, 130.000000000
1618223080.875232220, 0.000000277, 0.000000411, 0.000000539, 0.000002853, 0.000004199, 0.000006076, 0.000000277, 0.000000411, 0.000000539, 0.000002853, 0.000004199, 0.000006076, 1, 1, 148.000000000
1618223080.908565283, 0.000000158, 0.000000277, 0.000000339, 0.000002865, 0.000003504, 0.000006183, 0.000000158, 0.000000277, 0.000000339, 0.000002865, 0.000003504, 0.000006183, 1, 1, 125.000000000
1618223080.941898346, 0.000000366, 0.000000560, 0.000001193, 0.000002883, 0.000003916, 0.000006713, 0.000000366, 0.000000560, 0.000001193, 0.000002883, 0.000003916, 0.000006713, 1, 1, 118.000000000
1618223081.008564234, 0.000000064, 0.000000155, 0.000000206, 0.000001578, 0.000002730, 0.000005817, 0.000000064, 0.000000155, 0.000000206, 0.000001578, 0.000002730, 0.000005817, 1, 1, 96.000000000
1618223081.041897058, 0.000000288, 0.000000412, 0.000001401, 0.000001736, 0.000003485, 0.000006826, 0.000000288, 0.000000412, 0.000001401, 0.000001736, 0.000003485, 0.000006826, 1, 1, 107.000000000
1618223081.075230122, 0.000000250, 0.000000424, 0.000000534, 0.000002312, 0.000003780, 0.000007027, 0.000000250, 0.000000424, 0.000000534, 0.000002312, 0.000003780, 0.000007027, 1, 1, 127.000000000
1618223081.108562946, 0.000000119, 0.000000317, 0.000000382, 0.000002686, 0.000003360, 0.000007369, 0.000000119, 0.000000317, 0.000000382, 0.000002686, 0.000003360, 0.000007369, 1, 1, 109.000000000
1618223081.141896009, 0.000000329, 0.000000413, 0.000001495, 0.000002654, 0.000004318, 0.000007760, 0.000000329, 0.000000413, 0.000001495, 0.000002654, 0.000004318, 0.000007760, 1, 1, 115.000000000
1618223081.208561897, 0.000000073, 0.000000173, 0.000000193, 0.000001774, 0.000002771, 0.000006252, 0.000000073, 0.000000173, 0.000000193, 0.000001774, 0.000002771, 0.000006252, 1, 1, 112.000000000
1618223081.241894960, 0.000000303, 0.000000491, 0.000001564, 0.000002041, 0.000003678, 0.000007183, 0.000000303, 0.000000491, 0.000001564, 0.000002041, 0.000003678, 0.000007183, 1, 1, 133.000000000
1618223081.275227785, 0.000000251, 0.000000343, 0.000000613, 0.000002344, 0.000004348, 0.000007960, 0.000000251, 0.000000343, 0.000000613, 0.000002344, 0.000004348, 0.000007960, 1, 1, 132.000000000
1618223081.308560848, 0.000000116, 0.000000203, 0.000000301, 0.000002338, 0.000002967, 0.000007123, 0.000000116, 0.000000203, 0.000000301, 0.000002338, 0.000002967, 0.000007123, 1, 1, 137.000000000
1618223081.341893673, 0.000000364, 0.000000544, 0.000001354, 0.000003083, 0.000003948, 0.000007089, 0.000000364, 0.000000544, 0.000001354, 0.000003083, 0.000003948, 0.000007089, 1, 1, 126.000000000
1618223081.408559561, 0.000000064, 0.000000115, 0.000000154, 0.000001365, 0.000002677, 0.000005508, 0.000000064, 0.000000115, 0.000000154, 0.000001365, 0.000002677, 0.000005508, 1, 1, 117.000000000
1618223081.441892624, 0.000000332, 0.000000430, 0.000001414, 0.000001694, 0.000003557, 0.000005981, 0.000000332, 0.000000430, 0.000001414, 0.000001694, 0.000003557, 0.000005981, 1, 1, 110.000000000
1618223081.475225449, 0.000000170, 0.000000219, 0.000000740, 0.000002041, 0.000004564, 0.000006721, 0.000000170, 0.000000219, 0.000000740, 0.000002041, 0.000004564, 0.000006721, 1, 1, 140.000000000
1618223081.508558273, 0.000000133, 0.000000180, 0.000000333, 0.000002346, 0.000002884, 0.000006051, 0.000000133, 0.000000180, 0.000000333, 0.000002346, 0.000002884, 0.000006051, 1, 1, 129.000000000
1618223081.541891336, 0.000000437, 0.000000924, 0.000001385, 0.000002710, 0.000003361, 0.000006023, 0.000000437, 0.000000924, 0.000001385, 0.000002710, 0.000003361, 0.000006023, 1, 1, 112.000000000
1618223081.608557463, 0.000000056, 0.000000144, 0.000000213, 0.000001711, 0.000003296, 0.000006521, 0.000000056, 0.000000144, 0.000000213, 0.000001711, 0.000003296, 0.000006521, 1, 1, 81.000000000
1618223081.641890287, 0.000000326, 0.000000587, 0.000001333, 0.000001976, 0.000004289, 0.000006825, 0.000000326, 0.000000587, 0.000001333, 0.000001976, 0.000004289, 0.000006825, 1, 1, 52.000000000
1618223081.675223351, 0.000000378, 0.000000552, 0.000000607, 0.000002545, 0.000005017, 0.000006140, 0.000000378, 0.000000552, 0.000000607, 0.000002545, 0.000005017, 0.000006140, 1, 1, 71.000000000
1618223081.708556175, 0.000000106, 0.000000219, 0.000000280, 0.000001902, 0.000003868, 0.000006040, 0.000000106, 0.000000219, 0.000000280, 0.000001902, 0.000003868, 0.000006040, 1, 1, 65.000000000
1618223081.741889000, 0.000000280, 0.000000651, 0.000001537, 0.000002261, 0.000004082, 0.000005638, 0.000000280, 0.000000651, 0.000001537, 0.000002261, 0.000004082, 0.000005638, 1, 1, 41.000000000
1618223081.808554888, 0.000000077, 0.000000185, 0.000000245, 0.000001874, 0.000003474, 0.000005699, 0.000000077, 0.000000185, 0.000000245, 0.000001874, 0.000003474, 0.000005699, 1, 1, 76.000000000
1618223081.841887951, 0.000000575, 0.000000996, 0.000001446, 0.000002405, 0.000004092, 0.000006211, 0.000000575, 0.000000996, 0.000001446, 0.000002405, 0.000004092, 0.000006211, 1, 1, 31.000000000
1618223081.875220776, 0.000000244, 0.000000332, 0.000000421, 0.000002856, 0.000004666, 0.000005889, 0.000000244, 0.000000332, 0.000000421, 0.000002856, 0.000004666, 0.000005889, 1, 1, 57.000000000
1618223081.908553839, 0.000000114, 0.000000228, 0.000000409, 0.000002664, 0.000004291, 0.000006063, 0.000000114, 0.000000228, 0.000000409, 0.000002664, 0.000004291, 0.000006063, 1, 1, 44.000000000
1618223081.941886902, 0.000000407, 0.000001018, 0.000001558, 0.000002863, 0.000005469, 0.000007103, 0.000000407, 0.000001018, 0.000001558, 0.000002863, 0.000005469, 0.000007103, 1, 1, 24.000000000
1618223082.008552790, 0.000000104, 0.000000196, 0.000000203, 0.000002306, 0.000003689, 0.000006908, 0.000000104, 0.000000196, 0.000000203, 0.000002306, 0.000003689, 0.000006908, 1, 1, 39.000000000
